grid_id,학교거리,학교반경내여부,어린이보호구역여부,도로폭,차로수,일방통행여부,이면도로여부,보행등밀도,보행자신호등밀도,가로등밀도,바닥형보행신호등설치밀도,버스서비스강도,음식점밀도,공원접근성,편의점밀도
SEOUL_R011_C051,240.00644,1.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,116.0,24.0,1.4,9.92233009708738,1.0,1.2233009708737863
SEOUL_R011_C052,124.683395,1.0,1.0,0.0,0.0,1.0,0.0,104.0,104.0,,72.0,9.0,85.73255813953489,1.0,6.872093023255814
SEOUL_R011_C053,185.22403,1.0,1.0,0.0,0.0,0.0,0.0,56.0,56.0,,12.0,5.333333333333333,15.932692307692308,1.0,1.8942307692307692
SEOUL_R011_C054,16.187897,1.0,1.0,0.0,0.0,0.0,0.0,104.0,104.0,,96.0,2.2,26.06024096385542,1.0,3.144578313253012
SEOUL_R011_C055,270.07413,1.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,,96.0,3.5833333333333335,145.76991150442478,1.0,10.557522123893806
SEOUL_R011_C056,230.72824,1.0,1.0,0.0,0.0,0.0,0.0,44.0,44.0,,32.0,4.333333333333333,45.26223776223776,1.0,1.402097902097902
SEOUL_R011_C057,581.9715,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.6,1.0,0.0
SEOUL_R011_C058,864.69464,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C025,968.64923,0.0,0.0,0.0,0.0,1.0,0.0,,,,,14.5,0.0,0.0,0.0
SEOUL_R012_C026,503.4715,0.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,,22.0,2.830188679245283,0.0,0.8490566037735849
SEOUL_R012_C027,168.07027,1.0,0.0,0.0,0.0,1.0,0.0,120.0,120.0,,28.0,8.75,16.901408450704224,0.0,1.704225352112676
SEOUL_R012_C028,106.40293,1.0,1.0,0.0,0.0,0.0,0.0,56.0,56.0,,,4.5,19.333333333333332,0.0,1.5555555555555556
SEOUL_R012_C029,124.60601,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,,28.0,2.0,9.69047619047619,0.0,0.8095238095238095
SEOUL_R012_C030,397.11057,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0,0.0,0.0
SEOUL_R012_C031,577.12476,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,8.895833333333334,0.0,0.0
SEOUL_R012_C032,1004.2157,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.3846153846153846,0.0,0.0
SEOUL_R012_C033,1049.8289,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C034,1207.5713,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C038,2305.9053,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C039,2016.24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C040,1531.9442,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C041,1035.8971,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.416666666666667,0.0,0.0
SEOUL_R012_C042,547.0949,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,3.5,27.420353982300885,1.0,0.8141592920353983
SEOUL_R012_C043,159.82103,1.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,,48.0,3.375,62.48854961832061,1.0,10.610687022900764
SEOUL_R012_C044,501.76956,0.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,,16.0,5.5,82.26640159045725,1.0,19.560636182902584
SEOUL_R012_C045,434.40564,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,24.0,4.666666666666667,103.88735177865613,1.0,11.286561264822137
SEOUL_R012_C046,25.866861,1.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,,,2.0,105.05582524271844,1.0,10.640776699029129
SEOUL_R012_C047,84.06527,1.0,0.0,0.0,0.0,1.0,0.0,84.0,84.0,,48.0,6.833333333333333,147.48253968253968,1.0,9.65079365079365
SEOUL_R012_C048,371.52844,1.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,,16.0,1.5,114.14849624060152,1.0,7.2105263157894735
SEOUL_R012_C049,310.68613,1.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,,,1.75,4.387096774193549,1.0,1.2258064516129032
SEOUL_R012_C050,226.10704,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,76.0,16.0,2.0,7.483333333333333,1.0,0.0083333333333333
SEOUL_R012_C051,257.293,1.0,1.0,0.0,0.0,1.0,0.0,88.0,88.0,112.0,40.0,1.8888888888888888,7.268292682926829,1.0,0.2276422764227642
SEOUL_R012_C052,263.06177,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,48.0,3.625,20.983193277310924,1.0,3.2352941176470584
SEOUL_R012_C053,85.597435,1.0,1.0,0.0,0.0,1.0,0.0,152.0,152.0,,76.0,5.25,22.747252747252748,1.0,2.5384615384615383
SEOUL_R012_C054,102.3714,1.0,1.0,0.0,0.0,0.0,0.0,116.0,116.0,,28.0,3.4166666666666665,26.436781609195403,1.0,0.3218390804597701
SEOUL_R012_C055,200.01108,1.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,,20.0,1.3333333333333333,26.807692307692307,1.0,1.2692307692307692
SEOUL_R012_C056,45.890186,1.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,,4.0,4.8,17.29608938547486,1.0,0.9329608938547486
SEOUL_R012_C057,465.11365,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.201834862385321,1.0,0.0
SEOUL_R012_C058,877.9943,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C059,726.4591,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R012_C060,428.4569,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R013_C025,670.4221,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R013_C026,551.99585,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,19.863636363636363,0.0,0.5
SEOUL_R013_C027,245.17223,1.0,0.0,0.0,0.0,1.0,0.0,136.0,136.0,,80.0,14.0,64.70676691729324,0.0,1.7744360902255638
SEOUL_R013_C028,328.08234,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,20.8,0.0,2.2
SEOUL_R013_C029,545.13086,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0769230769230769,0.0,0.3076923076923077
SEOUL_R013_C030,132.89394,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,,,4.0,17.16176470588235,0.0,0.1176470588235294
SEOUL_R013_C031,439.35974,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,14.85981308411215,0.0,0.0
SEOUL_R013_C032,931.8869,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.8888888888888888,0.0,0.0
SEOUL_R013_C033,1429.6116,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R013_C034,1686.6211,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R013_C038,2290.8823,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R013_C039,2000.376,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R013_C040,1542.9532,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R013_C041,1052.2393,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.5714285714285714,0.0,0.0
SEOUL_R013_C042,577.67664,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.467391304347826,1.0,0.0
SEOUL_R013_C043,245.38348,1.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,,48.0,2.5,27.11206896551724,1.0,5.245689655172414
SEOUL_R013_C044,187.56459,1.0,1.0,0.0,0.0,1.0,0.0,104.0,104.0,,72.0,5.0,77.8624031007752,1.0,7.812015503875969
SEOUL_R013_C045,434.5955,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,8.0,2.0,225.97701149425288,1.0,16.051724137931036
SEOUL_R013_C046,448.76318,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,48.0,6.6,348.8941798941799,1.0,21.5326278659612
SEOUL_R013_C047,451.19824,1.0,0.0,0.0,0.0,1.0,0.0,60.0,60.0,,8.0,3.2,106.4,1.0,8.714285714285714
SEOUL_R013_C048,397.1056,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,16.0,3.25,121.95522388059702,1.0,29.13006396588486
SEOUL_R013_C049,340.8597,1.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,72.18072289156626,1.0,11.951807228915662
SEOUL_R013_C050,532.99664,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.85,1.0,0.0
SEOUL_R013_C051,555.537,0.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,100.0,,,1.5063291139240509,1.0,0.189873417721519
SEOUL_R013_C052,181.42552,1.0,1.0,0.0,0.0,1.0,0.0,88.0,88.0,32.0,48.0,1.0,21.77,1.0,2.42
SEOUL_R013_C053,277.27252,1.0,1.0,0.0,0.0,1.0,0.0,160.0,160.0,,64.0,3.8333333333333335,86.93577981651376,1.0,5.81651376146789
SEOUL_R013_C054,44.23796,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,,36.0,4.0,60.95,1.0,1.9857142857142855
SEOUL_R013_C055,342.4737,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,,36.0,1.0,12.491803278688526,1.0,0.4426229508196722
SEOUL_R013_C056,529.9499,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,3.963824289405685,1.0,0.0
SEOUL_R013_C057,703.61334,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.5445544554455446,1.0,0.0
SEOUL_R013_C058,1099.6802,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R013_C059,697.5488,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R013_C060,197.5499,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0
SEOUL_R013_C061,119.56434,1.0,1.0,0.0,0.0,1.0,0.0,,,,,8.0,0.0,0.0,0.0
SEOUL_R014_C025,251.06302,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C026,372.76898,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,,,25.0625,0.0,1.8125
SEOUL_R014_C027,355.99973,1.0,1.0,0.0,0.0,1.0,0.0,144.0,144.0,,104.0,11.428571428571429,107.32592592592592,0.0,6.6
SEOUL_R014_C028,389.08167,1.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,,,3.0,15.808510638297872,0.0,1.2127659574468086
SEOUL_R014_C029,117.2236,1.0,1.0,0.0,0.0,0.0,0.0,92.0,92.0,,48.0,2.8,8.451612903225806,1.0,2.2903225806451615
SEOUL_R014_C030,576.33215,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,,,4.0,15.37837837837838,0.0,2.054054054054054
SEOUL_R014_C031,743.6404,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.2,0.0,0.0
SEOUL_R014_C032,1108.3218,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C033,1550.4043,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C034,2019.3431,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C035,2339.934,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C037,2815.8914,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C038,2453.8506,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R014_C039,2054.942,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C040,1581.0536,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C041,1106.0032,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R014_C042,668.1415,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.9148936170212767,1.0,0.0
SEOUL_R014_C043,275.045,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,22.272108843537413,1.0,5.48639455782313
SEOUL_R014_C044,271.48016,1.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,,84.0,2.909090909090909,71.63955342902713,1.0,8.028708133971293
SEOUL_R014_C045,464.14624,1.0,1.0,0.0,0.0,1.0,0.0,160.0,160.0,,116.0,5.333333333333333,192.54368932038835,1.0,7.343689320388349
SEOUL_R014_C046,540.69104,0.0,0.0,0.0,0.0,1.0,0.0,120.0,120.0,,120.0,9.333333333333334,241.4046762589928,1.0,9.12230215827338
SEOUL_R014_C047,109.20032,1.0,1.0,0.0,0.0,1.0,0.0,100.0,100.0,,84.0,3.2222222222222223,77.56647398843931,1.0,6.971098265895954
SEOUL_R014_C048,360.27777,1.0,1.0,0.0,0.0,0.0,0.0,76.0,76.0,,,3.5,92.62123613312204,1.0,14.106180665610143
SEOUL_R014_C049,143.72823,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,49.14732142857143,1.0,5.441964285714286
SEOUL_R014_C050,525.7303,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,3.0,5.166666666666667,1.0,0.0
SEOUL_R014_C051,514.38586,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,,,,1.3928571428571428,1.0,0.0
SEOUL_R014_C052,150.76393,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,124.0,,,10.263157894736842,1.0,0.5639097744360902
SEOUL_R014_C053,225.11237,1.0,1.0,0.0,0.0,1.0,0.0,124.0,124.0,,68.0,9.142857142857142,57.285714285714285,1.0,4.324675324675325
SEOUL_R014_C054,167.66537,1.0,1.0,0.0,0.0,0.0,0.0,88.0,88.0,,40.0,4.0,64.85555555555555,1.0,0.8703703703703703
SEOUL_R014_C055,267.45758,1.0,1.0,0.0,0.0,1.0,0.0,24.0,24.0,,12.0,1.0,16.669565217391305,1.0,0.0434782608695652
SEOUL_R014_C056,746.34015,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,,,1.0,0.9411764705882352,1.0,0.0
SEOUL_R014_C057,1102.5676,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R014_C058,1119.7301,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R014_C059,831.3422,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R014_C060,481.95743,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,,7.5,0.0909090909090909,1.0,0.0
SEOUL_R014_C061,489.77917,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
SEOUL_R015_C025,282.6196,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C026,217.55396,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,1.967741935483871,0.0,1.0
SEOUL_R015_C027,251.66478,1.0,1.0,0.0,0.0,1.0,0.0,112.0,112.0,,64.0,11.0,31.03846153846154,0.0,2.019230769230769
SEOUL_R015_C028,375.56424,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,,8.0,3.0,9.128571428571428,1.0,0.8428571428571429
SEOUL_R015_C029,172.7485,1.0,1.0,0.0,0.0,0.0,0.0,72.0,72.0,,8.0,5.0,4.88659793814433,1.0,0.2164948453608247
SEOUL_R015_C030,502.76562,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.5
SEOUL_R015_C031,987.7776,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C032,1445.1094,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C033,1806.5762,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C034,2204.9526,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C035,2260.0813,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C036,2521.0793,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R015_C037,2860.1096,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C038,2514.6562,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R015_C039,2028.4066,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C040,1529.0342,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C041,1030.2709,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R015_C042,533.8266,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C043,90.26204,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,21.371134020618555,1.0,2.7216494845360826
SEOUL_R015_C044,353.81845,1.0,1.0,0.0,0.0,1.0,0.0,120.0,120.0,,76.0,3.6,55.34488734835355,1.0,5.185441941074523
SEOUL_R015_C045,56.061783,1.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,,20.0,,146.3402225755167,1.0,42.766295707472175
SEOUL_R015_C046,287.10504,1.0,0.0,0.0,0.0,1.0,0.0,28.0,28.0,,28.0,19.0,148.88363636363636,1.0,24.098181818181818
SEOUL_R015_C047,222.68614,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,37.73504273504273,1.0,2.1538461538461537
SEOUL_R015_C048,114.77873,1.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,,84.0,3.1666666666666665,35.92934782608695,1.0,1.9130434782608696
SEOUL_R015_C049,234.10605,1.0,1.0,0.0,0.0,0.0,0.0,68.0,68.0,,36.0,2.272727272727273,30.401826484018265,1.0,1.3744292237442923
SEOUL_R015_C050,72.60179,1.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,,,2.3333333333333335,12.37037037037037,1.0,0.074074074074074
SEOUL_R015_C051,83.795166,1.0,1.0,0.0,0.0,1.0,0.0,20.0,20.0,4.0,16.0,,34.37755102040816,1.0,2.2244897959183674
SEOUL_R015_C052,153.66109,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,408.0,16.0,4.285714285714286,30.858024691358025,1.0,2.888888888888889
SEOUL_R015_C053,16.486427,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,112.0,24.0,4.571428571428571,18.0377358490566,1.0,0.8207547169811321
SEOUL_R015_C054,98.28406,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,72.0,,2.3333333333333335,32.3125,1.0,0.75
SEOUL_R015_C055,324.89627,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,,24.0,4.0,80.6923076923077,1.0,0.5384615384615384
SEOUL_R015_C056,555.00104,0.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,,2.0,1.0,1.0,0.0
SEOUL_R015_C057,619.38184,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R015_C058,649.4412,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R015_C059,909.2661,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,,,7.0,1.0,1.0,0.0
SEOUL_R015_C060,957.41315,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,,,7.0,1.0,1.0,0.0
SEOUL_R015_C061,909.97473,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R016_C025,370.8188,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
SEOUL_R016_C026,507.36182,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,12.074433656957927,1.0,2.3915857605177995
SEOUL_R016_C027,263.4973,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,32.0,4.666666666666667,62.28164556962025,1.0,6.5
SEOUL_R016_C028,81.369316,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.285714285714285,1.0,2.1607142857142856
SEOUL_R016_C029,198.2438,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,,24.0,5.333333333333333,23.680851063829788,1.0,3.3404255319148937
SEOUL_R016_C030,567.168,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.274193548387097,0.0,0.0
SEOUL_R016_C031,981.1864,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R016_C032,1393.0698,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R016_C033,1809.9497,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R016_C034,1811.8867,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R016_C035,1946.7792,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R016_C036,2190.1975,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R016_C037,2470.434,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R016_C038,2284.4668,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R016_C039,1830.3651,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R016_C040,1407.7231,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R016_C041,1055.0509,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R016_C042,789.2619,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,
SEOUL_R016_C043,446.00372,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,8.0,,4.670781893004115,1.0,0.0
SEOUL_R016_C044,398.39606,1.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,,20.0,3.6666666666666665,39.71240105540897,1.0,1.7189973614775726
SEOUL_R016_C045,384.16458,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,,4.0,5.0,96.25989672977624,1.0,16.507745266781413
SEOUL_R016_C046,220.64333,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,24.0,1.0,151.75544794188863,1.0,8.227602905569007
SEOUL_R016_C047,406.46835,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,,16.697674418604652,1.0,0.574750830564784
SEOUL_R016_C048,290.0154,1.0,1.0,0.0,0.0,0.0,0.0,104.0,104.0,,68.0,1.5,39.50194552529183,1.0,4.0
SEOUL_R016_C049,329.4962,1.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,,48.0,3.0,38.957671957671955,1.0,3.544973544973545
SEOUL_R016_C050,88.546776,1.0,1.0,0.0,0.0,0.0,0.0,136.0,136.0,,56.0,3.090909090909091,17.305785123966942,1.0,1.0661157024793388
SEOUL_R016_C051,366.95398,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,24.0,4.166666666666667,27.857142857142858,1.0,2.8961038961038956
SEOUL_R016_C052,266.21707,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,8.0,,6.0,43.1063829787234,1.0,1.6595744680851063
SEOUL_R016_C053,183.2644,1.0,0.0,0.0,0.0,1.0,0.0,68.0,68.0,124.0,32.0,3.4,18.720338983050848,1.0,0.39830508474576276
SEOUL_R016_C054,202.51938,1.0,1.0,0.0,0.0,1.0,0.0,132.0,132.0,16.0,80.0,3.6153846153846154,127.99622641509434,1.0,2.581132075471698
SEOUL_R016_C055,151.77771,1.0,1.0,0.0,0.0,1.0,0.0,88.0,88.0,,16.0,2.4,208.80338983050848,1.0,6.440677966101695
SEOUL_R016_C056,347.701,1.0,0.0,0.0,0.0,1.0,0.0,68.0,68.0,,24.0,2.6,25.68,1.0,1.2
SEOUL_R016_C057,143.54019,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,25.6,1.0,0.0
SEOUL_R016_C058,206.40173,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,8.0,7.0,8.081967213114755,1.0,0.0
SEOUL_R016_C059,633.49176,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R016_C060,1056.2897,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R016_C061,1200.6754,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R017_C025,102.39605,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.8888888888888888,0.0,1.0
SEOUL_R017_C026,84.58017,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,,48.0,4.0,77.8693009118541,1.0,4.009118541033435
SEOUL_R017_C027,401.6145,1.0,0.0,0.0,0.0,1.0,0.0,64.0,64.0,,24.0,5.0,225.0754716981132,1.0,11.101415094339625
SEOUL_R017_C028,111.84277,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,,24.0,6.5,89.93240093240094,1.0,14.216783216783217
SEOUL_R017_C029,140.80576,1.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,,52.0,2.0,64.34883720930233,1.0,5.282945736434108
SEOUL_R017_C030,298.34378,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,29.626666666666665,1.0,1.08
SEOUL_R017_C031,722.5062,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R017_C032,1206.2427,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R017_C033,1316.1886,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R017_C034,1318.8511,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R017_C035,1498.7942,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R017_C036,1803.7183,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R017_C037,1989.9569,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R017_C038,2054.1116,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R017_C039,1656.9636,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R017_C040,1173.4463,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0
SEOUL_R017_C041,713.0388,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.75,1.0,0.0
SEOUL_R017_C042,373.99466,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,1.7704918032786887,1.0,0.3442622950819672
SEOUL_R017_C043,216.89226,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,,,4.0,5.830508474576271,1.0,0.0169491525423728
SEOUL_R017_C044,134.64879,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,,28.0,3.0,50.21686746987952,1.0,3.4388984509466436
SEOUL_R017_C045,353.71948,1.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,,28.0,5.0,94.27513227513228,1.0,8.251322751322752
SEOUL_R017_C046,236.63387,1.0,0.0,0.0,0.0,1.0,0.0,104.0,104.0,,48.0,20.0,129.00352733686066,1.0,6.35626102292769
SEOUL_R017_C047,309.3898,1.0,1.0,0.0,0.0,0.0,0.0,48.0,48.0,,8.0,,37.448453608247426,1.0,1.4768041237113403
SEOUL_R017_C048,719.81213,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,,1.5,4.1,1.0,0.0
SEOUL_R017_C049,114.31623,1.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,,12.0,4.0,27.5,1.0,1.6666666666666667
